Ourmodel,Hypothesis,Predictions
हैंडमेड भी चाहि वो कास्टिक सोडे से बना हो डाइमोल से बना हओ उसको भी एक हैंड मेड काहम देते हैं इसक रू,हैंडमेड भी चाहि वो कास्टिक सोडे से बना हो डाइमोल से बना हओ उसको भी एक हैंड मेड काहम देते हैं इसक रू,हैडमेड भी चाहिए वो कास्टिक सोडे से बना हो डाइमोल से बना हओ उसको भी एक हैंड मेड काहम देते हैं
इसको भी हैंडमेड कके बेचा जा रहा है और इसको भी लेकिन आप इसको बोलते हैंकि पोटर वील पे हम बनाते हैं पूरा का पूरा,इसको भी हैंडमेड कके बेचा जा रहा है और इसको भी लेकिन आप इसको बोलते हैंकि पोटर वील पे हम बनाते हैं पूरा का पूरा,इसको भी हैडमेड कके बेचा जा रहा है और इसको भी लेकिन आप इसको बोलते हैं कि पोटर वील पे हम बनाते हैं पूरा का पूरा
आपने बताया कि पोटर भील पे बनाते हैं यन्ही की चाक पर बनाते हैं और बिना केमिकल के बनाते,आपने बताया कि पोटर भील पे बनाते हैं यन्ही की चाक पर बनाते हैं और बिना केमिकल के बनाते,आपने बताया कि पोटर भील पे बनाते हैं याचिकाओं की चाक पर बनाते हैं और बिना केमिकल के बनाते हैं
तो केमिकल क्यों मिलाना पड़ता है बोटल में कही मटके में कहिए क्या का है,तो केमिकल क्यों मिलाना पड़ता है बोटल में कही मटके में कहिए क्या का है,तो केमिकल क्यों मिलाना पड़ता है बोटल में कही मटके में कहिये क्या का है
ऐसे ही भोटल का है ऐसे ही जगका है,ऐसे ही भोटल का है ऐसे ही जगका है,ऐसे ही भोटल का है ऐसे ही जगका है
लेकिन हाथ से बनता है तो उसमें नहीं कैमिकल,लेकिन हाथ से बनता है तो उसमें नहीं कैमिकल,लेकिन हाथ से बनता है तो उसमें नहीं कैमिकल
केमिकल की आवश्यकता है नी,केमिकल की आवश्यकता है नी,केमिकल की आवश्यकता है
तो ये आप जो बना रहे हैं मिट्टी का कैंपर सुराही और क्या क्या बनाते हैं,तो ये आप जो बना रहे हैं मिट्टी का कैंपर सुराही और क्या क्या बनाते हैं,तो ये आप जो बना रहे मिट्टी का कैंपर सुराही और क्या क्या बनाते हैं
ये जो पानी वाले हैं आपके बर्तन  जैसे कैंपर है सुराही है इनकी शुद्धता के अगर पहचान करें तो क्या तरीका है,ये जो पानी वाले हैं आपके बर्तन  जैसे कैंपर है सुराही है इनकी शुद्धता के अगर पहचान करें तो क्या तरीका है,ये जो पानी वाले हैं आपके बर्तन जैसे कैंपर है सुराही है इनकी शुद्धता के अगर पहचान करें तो क्या तरीका है
देखो सूता की पहचान का सबसे बड़ा तरीका तो ये है ो आपको कोई भी कुछ भी मार्केट का पता नही है तो सबसे पहले आप मार्केट में जाओ कि आप उसमें पानी डाल के देा,देखो सूता की पहचान का सबसे बड़ा तरीका तो ये है ो आपको कोई भी कुछ भी मार्केट का पता नही है तो सबसे पहले आप मार्केट में जाओ कि आप उसमें पानी डाल के देा,देखो सूता की पहचान का सबसे बड़ा तरीका तो ये है आपको कोई भी कुछ भी मार्केट का पता नही है तो सबसे पहले आप मार्केट में जाओ कि आप उसमें पानी डाल के दे
और वो तभी फिक्स लगेगी जब ये डाइमोल्ड पे बनेगी और इसलिए हमारी जो बोटल है और दो भी बोटल हाथ से बनेगी उसको आप कैरी नहीं कर सकते,और वो तभी फिक्स लगेगी जब ये डाइमोल्ड पे बनेगी और इसलिए हमारी जो बोटल है और दो भी बोटल हाथ से बनेगी उसको आप कैरी नहीं कर सकते,और वह तभी फिक्स लगेगी जब ये डाईमोल्ड पे बनेगी और इसलिए हमारी जो बोटल है और दो भी बोटल हाथ से बनेगी उसको आप कैरी नहीं कर सकते
यानि कि हाथ वाले में ऐसा डकर नहीं लग सकता तो फिक्स टाइट हो जाए,यानि कि हाथ वाले में ऐसा डकर नहीं लग सकता तो फिक्स टाइट हो जाए,यानि कि हाथ वाले में ऐसा डकर नहीं लग सकता तो फिक्स टाइट हो जाए
और अगर सुराही या पॉटर है तो उसके बाहर और अंदर देखेंगे तो एक जैसी सुनिकसिंग सबकी नहीं मिलेमही मर होगा ोगे निशान होगे,और अगर सुराही या पॉटर है तो उसके बाहर और अंदर देखेंगे तो एक जैसी सुनिकसिंग सबकी नहीं मिलेमही मर होगा ोगे निशान होगे,और अगर सुराही या पॉटर है तो उसके बाहर और अंदर देखेंगे तो एक जैसी सुनिंग सबकी नहीं मिलेमही मर होगा और निशान होंगे
हाजी,हाजी,हाजी
और खुशगू अलग आएगी और पानी झरने का भी कुछ तरीकाकी बाहर,और खुशगू अलग आएगी और पानी झरने का भी कुछ तरीकाकी बाहर,और खुशगू अलग आएगी और पानी झरने का भी कुछ तरीका की बाहर
अचछा समें देखो इसमें अगर आप पानी डालोगे तो इसमें पानी बाहर नहीं आएगा पानी बाहर नहीं आएगा तो इतना पानी ठंडा नहीं होगा,अचछा समें देखो इसमें अगर आप पानी डालोगे तो इसमें पानी बाहर नहीं आएगा पानी बाहर नहीं आएगा तो इतना पानी ठंडा नहीं होगा,अचछा समें देखो इसमें अगर आप पानी डालोगे तो इसमें पानी बाहर नहीं आएगा पानी बाहर नहीं आएगा तो इतना पानी ठंडा नहीं होगा
तो फौरेश होने के कारण बाहर थोड़ा सा हल्की लि पानी आ जाताह,तो फौरेश होने के कारण बाहर थोड़ा सा हल्की लि पानी आ जाताह,तो फौर्य होने के कारण बाहर थोड़ा सा हल्की पानी आ जाता है
ये शरतिया तौर पे डाईमोल्ड की बना,ये शरतिया तौर पे डाईमोल्ड की बना,यह सख्ती तौर पे डाईमोल्ड की बनाई गई
हाँ डाईमोलड पे है अगर मैं कहता हूँ कि अगर आपको कोई हाथ का बना हुआ भी कई लोग क्या सोचते ह कि हम हा का तो बना हुआ लेकिन उसमें भी डिजाइन निकलवा देते हैं उसमें भी पेंट करवा देते हैं लेकिन वो हाथ के बनने का उस चीज़ का मैै तो कोई नहीं रहता डाई मोल्ड जैसा ही हो जाता अगर हम उसको पैंट वगैरह तर लेते हैं तो फिर उस हाथ वाले का कोई महत्व नहीं रहता,हाँ डाईमोलड पे है अगर मैं कहता हूँ कि अगर आपको कोई हाथ का बना हुआ भी कई लोग क्या सोचते ह कि हम हा का तो बना हुआ लेकिन उसमें भी डिजाइन निकलवा देते हैं उसमें भी पेंट करवा देते हैं लेकिन वो हाथ के बनने का उस चीज़ का मैै तो कोई नहीं रहता डाई मोल्ड जैसा ही हो जाता अगर हम उसको पैंट वगैरह तर लेते हैं तो फिर उस हाथ वाले का कोई महत्व नहीं रहता,डाईमोलेड पे है अगर मैं कहता हूं कि अगर आपको कोई हाथ का बना हुआ भी कई लोग क्या सोचते ह कि हम हा का तो बना हुआ लेकिन उसमें भी डिजाइन निकलवा देते हैं उसमें भी पेंट करवा देते हैं लेकिन वो हाथ के बनने का उस चीज का मै तो कोई नहीं रहता डाई मोल्ड जैसा ही हो जाता अगर हम उसको पैंट वगैरह तर लेते हैं तो फिर उस हाथ वाले का कोई महत्व नहीं रहता
यानि की बाहर से केमिकल कोटिंग या पेंट कोटिंग करने की जरूरत नहीं हो,यानि की बाहर से केमिकल कोटिंग या पेंट कोटिंग करने की जरूरत नहीं हो,यानि की बाहर से केमिकल कोटिंग या पेंट कोटिंग करने की जरूरत नहीं हो
क्या होता कि आजकल मार्केट में ये जो बाहर से जो ये आते हैं डाइमोड वाले वहा पे तो फैक्ट्री लगी हु तो ये कलर कर देते हैं,क्या होता कि आजकल मार्केट में ये जो बाहर से जो ये आते हैं डाइमोड वाले वहा पे तो फैक्ट्री लगी हु तो ये कलर कर देते हैं,यह होता कि आजकल मार्केट में यह जो बाहर से जो ये आते हैं डाइमोड वाले वहां पे तो फैक्ट्री लगी हुई तो ये कलर कर देते हैं
आज आम कुमार जो गांवों में बना रहे हैं जैसी मट के वगैरह बनाते हैं और कु छोटी चीजें बनाते हैं चतो वो एक पैराकोटा पैंट बोलते हैं जो पैराकोटा कलर कर हो वो कर देते हैं चमक के चक्कर में क्या होता ह कि हमारी ये धारणा बनी हुई है कि जो एक चमक वाली हमे चीजें चाहिए उस चमक के चक्कर में उनको भी ये ऐसा करना पड़ता है मजबूरीम,आज आम कुमार जो गांवों में बना रहे हैं जैसी मट के वगैरह बनाते हैं और कु छोटी चीजें बनाते हैं चतो वो एक पैराकोटा पैंट बोलते हैं जो पैराकोटा कलर कर हो वो कर देते हैं चमक के चक्कर में क्या होता ह कि हमारी ये धारणा बनी हुई है कि जो एक चमक वाली हमे चीजें चाहिए उस चमक के चक्कर में उनको भी ये ऐसा करना पड़ता है मजबूरीम,आज आम कुमार जो गांवों में बना रहे हैं जैसी मट के वगैरह बनाते हैं और कुछ छोटी चीजें बनाते हैं चतो वो एक पैराकोटा पैंट बोलते हैं जो पैराकोटा कलर कर हो वो कर देते हैं चमक के चक्कर में क्या होता ह कि हमारी ये धारणा बनी हुई है कि जो एक चमक वाली हमें चीजें चाहिए उस चमक के चक्कर में उनको भी यह ऐसा करना पड़ता है मजबूरतम
मतलब जो हाथ से बनाते हैं वो भी पेंट कर देते,मतलब जो हाथ से बनाते हैं वो भी पेंट कर देते,मतलब जो हाथ से बनाते हैं वो भी पेंट कर देते हैं
प वो भी कर देते हैं कि उनको क्या होता ै कि ये करने के बाद उनकी एक तो चीज जल्ती बिकती है और महंगी बिकती है डिजाइन की चक्कर मं,प वो भी कर देते हैं कि उनको क्या होता ै कि ये करने के बाद उनकी एक तो चीज जल्ती बिकती है और महंगी बिकती है डिजाइन की चक्कर मं,वहीं भी कर देते हैं कि उनको क्या होता है कि यह करने के बाद उनकी एक तो चीज जल्दी बिकती है और महंगी बिकती है डिजाइन की चक्कर मंजूर
केमिकल पें नहीं होगा तो ो थोडा मटमैला दिखेगा बारम,केमिकल पें नहीं होगा तो ो थोडा मटमैला दिखेगा बारम,केमिकल पें नहीं होगा तो थोडा मट मैला दिखेगा बारह
तो दोस्तों सुना आपने धीर कुमार ने बताया कि जो शुद्ध मिट्टी के वर्तन हैं वो इतने समकीले और सुंदर नहीं दिखते हैं लेकिन कमाल देखिए मार्केट में जो हाथ से भी बनाते हैं कारीगर मिट्टी के वर्तन उन्हें भी आथ की और हमारी शमक के साथ में उसको पेंट करना पड़ता है,तो दोस्तों सुना आपने धीर कुमार ने बताया कि जो शुद्ध मिट्टी के वर्तन हैं वो इतने समकीले और सुंदर नहीं दिखते हैं लेकिन कमाल देखिए मार्केट में जो हाथ से भी बनाते हैं कारीगर मिट्टी के वर्तन उन्हें भी आथ की और हमारी शमक के साथ में उसको पेंट करना पड़ता है,दोस्तों सुना आपने धीर कुमार ने बताया कि जो शुद्ध मिट्टी के वर्तन हैं वो इतने समकीले और सुंदर नहीं दिखते हैं लेकिन कमाल देखिए मार्केट में जो हाथ से भी बनाते हैं कारीगर मिट्टी के वर्तन उन्हें भी आथ की और हमारी शमक के साथ में उसको पेंट करना पड़ता है
उसे केमिकल से कोटिंग करनी पड़ती है क्योंकि हमें चमकीली और सुंदर चीज ज्यादा अच्छी लगती है,उसे केमिकल से कोटिंग करनी पड़ती है क्योंकि हमें चमकीली और सुंदर चीज ज्यादा अच्छी लगती है,उसे केमिकल से कोटिंग करनी पड़ती है क्योंकि हमें चमकीली और सुंदरचीज ज्यादा अच्छी लगती है
लेकिन टेक्निकल फॉर्मिंग की मोहिम है कि आपको बताए कि ये वाली जो ज़्यादाजम की लिए नहीं है यही शुद्ध है और सेहत के लिए अच्छी है,लेकिन टेक्निकल फॉर्मिंग की मोहिम है कि आपको बताए कि ये वाली जो ज़्यादाजम की लिए नहीं है यही शुद्ध है और सेहत के लिए अच्छी है,लेकिन टेक्निकल फॉर्मिंग की मोहिम है कि आपको बताया कि यह वाली जो ज्यादाजम की लिए नहीं है यही शुद्ध है और सेहत के लिए अच्छी है
तो ये आपको सामने दिख ी रही है अब फैसला आपका है कि कौन से वाला मिट्टी का बर्तन था आप लेना चाहि,तो ये आपको सामने दिख ी रही है अब फैसला आपका है कि कौन से वाला मिट्टी का बर्तन था आप लेना चाहि,तो ये आपको सामने दिख रही है अब फैसला आपका है कि कौन से वाला मिट्टी का बर्तन था आप लेना चाहिए
म आपको नीरेश कुमार से इसलिए मिलवाया ताकि आपको एक ऑप्शन मिले शुद्ध मिट्ती ने बर्तन लेने का,म आपको नीरेश कुमार से इसलिए मिलवाया ताकि आपको एक ऑप्शन मिले शुद्ध मिट्ती ने बर्तन लेने का,आपको नीरेश कुमार से इसलिए मिलवाया ताकि आपको एक ऑप्शन मिले शुद्ध मिट्टी ने बर्तन लेने का आह्वान किया
अगर आपको यह वीडियो पसंद आया है तो ज्यादा से ज़्यादा लाइक और शेयर जरूर करे  साथ ही  चैनल को सब्सक्राइब करना न भूले,अगर आपको यह वीडियो पसंद आया है तो ज्यादा से ज़्यादा लाइक और शेयर जरूर करे  साथ ही  चैनल को सब्सक्राइब करना न भूले,अगर आपको यह वीडियो पसंद आया है तो ज्यादा से ज्यादा लाइक और शेयरजरूर करे साथ ही चैनल को सब्सिडीब करना न भूले
छः सेट सि्म र बोलकि  टिपानी,छः सेट सि्म र बोलकि  टिपानी,छः सेट सेल्सियस बोलकि टिपानी
किसान भाइयों निन्यानवे प्रतिशत लोगों ने चैनल को सबस्क्राइब नहीं किया है,किसान भाइयों निन्यानवे प्रतिशत लोगों ने चैनल को सबस्क्राइब नहीं किया है,किसान भाइयों निन्यानवे प्रतिशत लोगों ने चैनल को सबस्क्राइब नहीं किया है
अगर आप भी उन्हीं में से हैं और आप चाहते हैं भविष्य में ऐसी वीडियो या इससे भी अच्छी वीडियो आएतो,अगर आप भी उन्हीं में से हैं और आप चाहते हैं भविष्य में ऐसी वीडियो या इससे भी अच्छी वीडियो आएतो,अगर आप भी उन्हीं में से हैं और आप चाहते हैं भविष्य में ऐसी वीडियो या इससे भी अच्छी वीडियो आएंगे
ऐसी सुरक्षा तो सारी किसी वीआईपी को मिलती है लेकिन यहां पर ऐसा नहीं है यहां पर सवीआईपी है तो आम के बाग,ऐसी सुरक्षा तो सारी किसी वीआईपी को मिलती है लेकिन यहां पर ऐसा नहीं है यहां पर सवीआईपी है तो आम के बाग,ऐसी सुरक्षा तो सारी किसी वीआईपी को मिलती है लेकिन यहां पर ऐसा नहीं है यहां पर सीबीआईपी है तो आम के बाग
आमके बाग ये छोटे मोटे आमके बाग नहीं है,आमके बाग ये छोटे मोटे आमके बाग नहीं है,आमके बाग ये छोटे मोटे आमके बाग नहीं है
ये ऐसे हमके बाग है,ये ऐसे हमके बाग है,ये ऐसे हमके बाग है
जब बात हो इतने महंगे आमोकी तो इनकी सुरक्षा बहुत ज्यादा जूरी हो जाती है क्योंकि चौरी का खतरा रहता है तो इसलिए,जब बात हो इतने महंगे आमोकी तो इनकी सुरक्षा बहुत ज्यादा जूरी हो जाती है क्योंकि चौरी का खतरा रहता है तो इसलिए,जब बात हो इतने महंगे आमोकी तो इनकी सुरक्षा बहुत ज्यादा जुरी हो जाती है क्योंकि चौरी का खतरा रहता है तो इसलिए
उसकी वजन की बात करें तो  उसका वजन करीब नौ सौ ग्राम तक पहुँ जाता है भारत में अगर सकी खेती की बात करें तो उसकी खेती कहीं नहीं होती,उसकी वजन की बात करें तो  उसका वजन करीब नौ सौ ग्राम तक पहुँ जाता है भारत में अगर सकी खेती की बात करें तो उसकी खेती कहीं नहीं होती,उसकी वजन की बात करें तो उसका वजन करीब नौ सौ ग्राम तक पहुंचा जाता है भारत में अगर सकी खेती की बात करें तो उसकी खेती कहीं नहीं होती
लेकिन संकल्प सिंह ने अपनी बंजरपड़ी जमीन में से खुले वातावरण में ही उगाया है,लेकिन संकल्प सिंह ने अपनी बंजरपड़ी जमीन में से खुले वातावरण में ही उगाया है,लेकिन संकल्प सिंह ने अपनी बंजरपड़ी जमीन में से खुले वातावरण में उगाया है
अगर भारतीय रुपये में इसकी कीमत कनवर्ट कि जाए तो करीब ढाई लाख रुपए बैठते हैं,अगर भारतीय रुपये में इसकी कीमत कनवर्ट कि जाए तो करीब ढाई लाख रुपए बैठते हैं,अगर भारतीय रूपये में इसकी कीमत कनवर्ट किये जाय तो करीब ढाई लाख रूपये बैठते हैं
समस्त सम्मानित किसान साथियों,समस्त सम्मानित किसान साथियों,समस्त सम्मानित किसान साथियों
कौन कौन सी खादों का प्रयोग किया था,कौन कौन सी खादों का प्रयोग किया था,कौन कौनसी खादों का प्रयोग किया था
सर्वप्रथम तो केला कटने के बाद,सर्वप्रथम तो केला कटने के बाद,सर्वप्रथम तो केला कटने के बाद
अच्छा अच्छा उसके बाद में करीब एक हफ्ता खेत पड़ा रहा और फिर जो है,अच्छा अच्छा उसके बाद में करीब एक हफ्ता खेत पड़ा रहा और फिर जो है,अच्छा अच्छा उसके बाद में करीब एक हफ्ताखेत पड़ा रहा और फिर जो है
जो पौध फसल लिए थे आप,जो पौध फसल लिए थे आप,जो पौध फसल लिए थे
तो उसमें क्या उत्पादन निकला था अच्छा उत्पादन निकला था,तो उसमें क्या उत्पादन निकला था अच्छा उत्पादन निकला था,उसमें क्या उत्पादन निकला था अच्छा उत्पादन निकला था
मतलब,मतलब,मतलब है
तो अब इसमें जो ये पौध रोपण किए थे,तो अब इसमें जो ये पौध रोपण किए थे,तो अब इसमें जो ये पौधरोपण किए थे
आपका ये कौन सा प्लाट है,आपका ये कौन सा प्लाट है,आपका ये कौन सा प्लाट है
एक एकड़ से ज्यादा एक एकड़ में आप कितने प्लांट लगाते हैं,एक एकड़ से ज्यादा एक एकड़ में आप कितने प्लांट लगाते हैं,एकएकड़ से ज्यादा एकएकड़ में आप कितने प्लांट लगाते हैं
जो आज ये मिट्टी चढ़वा रहे हैं पेड़ी में तो इसकी क्या लमानक रखा है मतलब कितनी ऊंचाई तक आप मिट्टी चढ़वाते हैं,जो आज ये मिट्टी चढ़वा रहे हैं पेड़ी में तो इसकी क्या लमानक रखा है मतलब कितनी ऊंचाई तक आप मिट्टी चढ़वाते हैं,जो आज यह मिट्टी चढ़वा रहे पेड़ी में तो इसकी क्या लमानक रखा है मतलब कितनी ऊंचाई तक आप मिट्टी चढ़वाते हैं
ये करीब एक से डेढ़ फिट तक,ये करीब एक से डेढ़ फिट तक,यह करीब एक से डेढ़ फिट तक है
एक से डेढ़ फिट देखे किसान भाइयों हमारे किसान भाई इस प्रकार मिट्टी चढ़वा रहे हैं और एक से डेढ़ फुट,एक से डेढ़ फिट देखे किसान भाइयों हमारे किसान भाई इस प्रकार मिट्टी चढ़वा रहे हैं और एक से डेढ़ फुट,एक से डेढ़ फिट देखे किसान भाईयों हमारे किसान भाई इस प्रकार मिट्टी चढ़वा रहे हैं और एक से डेढ़ फुट
पर प्लांट के हिसाब से मिट्टी चढ़वा रहे  किसान भाई,पर प्लांट के हिसाब से मिट्टी चढ़वा रहे  किसान भाई,पर प्लांट के हिसाब से मिट्टी चढ़वा रहे किसान भाई
अछा अच्छा,अछा अच्छा,अच्छा अच्छा
ामतलब,ामतलब,यह मतलब है
मिट्टी चढ़ाने का सर्वश्रेष्ठ महीना कौन सा रहता है कब से स्टार्ट कर देनी चाहिए मिट्टी चढ़ाने के लिए िनहमारया,मिट्टी चढ़ाने का सर्वश्रेष्ठ महीना कौन सा रहता है कब से स्टार्ट कर देनी चाहिए मिट्टी चढ़ाने के लिए िनहमारया,मिट्टी चढ़ाने का सर्वश्रेष्ठ महीना कौन सा रहता है कब से स्टार्ट कर देनी चाहिए मिट्टी चढ़ाने के लिए नहमारा
उससे पौध से ज्यादा रहेगा अच्छा अच्छ,उससे पौध से ज्यादा रहेगा अच्छा अच्छ,इससे पौध से ज्यादा रहेगा अच्छा अच्छ
समस्त सम्मानित किसान साथियों उत्तम किसान चैनल की ओर से हमारे,समस्त सम्मानित किसान साथियों उत्तम किसान चैनल की ओर से हमारे,समस्त सम्मानित किसान साथियों उत्तम किसान चैनल की ओर से हमारे
केला उत्पादक किसान साथी ने बेसिक जानकारी दी इसके लिए बहुत बहुत धन्यवाद,केला उत्पादक किसान साथी ने बेसिक जानकारी दी इसके लिए बहुत बहुत धन्यवाद,केला उत्पादक किसान साथी ने बेसिक जानकारी दी इसके लिए बहुत बहुत धन्यवाद
तो वहां जो भी इनकी टेस्टिंग रही होगी तना खैर हमको उन्होंने बताया नहीं,तो वहां जो भी इनकी टेस्टिंग रही होगी तना खैर हमको उन्होंने बताया नहीं,वहां जो भी इनकी टेस्टिंग रही होगी तना खैर हमको उन्होंने बताया नहीं
कि आठ साल बीज नहीं मिल पाया तो इसको बीज को बढ़ाना ही बढाा,कि आठ साल बीज नहीं मिल पाया तो इसको बीज को बढ़ाना ही बढाा,इसके आठ साल बीज नहीं मिल पाया तो इसको बीज को बढ़ाना ही बढ़ा
जो जमीन ढीली रहेगी उतना ही कंद बढ़ेग,जो जमीन ढीली रहेगी उतना ही कंद बढ़ेग,जो जमीन ढीली रहेगी उतना ही कंद बढ़ेगा
क्योंकि जरूरी ये है एक महीने का टाइम पंद्रह दिन का टाइम मिल जाता है,क्योंकि जरूरी ये है एक महीने का टाइम पंद्रह दिन का टाइम मिल जाता है,क्योंकि जरूरी यह है एक महीने का टाइम पंद्रह दिन का टाइम मिल जाता है
अचछ,अचछ,अच्छी है
हलकी फरवरी में जो है हल्की टेंप्रेचर बढ़ता है,हलकी फरवरी में जो है हल्की टेंप्रेचर बढ़ता है,हल्की फरवरी में जो है हल्की टेंप्रेचर बढ़ता है
कटिंग और उत्पादन आपका न्यूनतम और अधिकतम कितना उत्पादन निकला ह,कटिंग और उत्पादन आपका न्यूनतम और अधिकतम कितना उत्पादन निकला ह,कटिंग और उत्पादन आपका न्यूनतम और अधिकतम कितना उत्पादन निकला है
अधिकतम उत्पादन हमारा गया है,अधिकतम उत्पादन हमारा गया है,अधिकतम उत्पादन हमारा गया है
हकि अनुमान क्या लगाा पहले भी हुआ है आलांकि हुआ है,हकि अनुमान क्या लगाा पहले भी हुआ है आलांकि हुआ है,हकि अनुमान क्या लगा पहले भी हुआ है आलांकि हुआ है
देखे किसान भाइयों,देखे किसान भाइयों,देखे किसान भाईयों
कितना वजन जो है निकलेगा जिमीकंद,कितना वजन जो है निकलेगा जिमीकंद,कितना वजन जो है निकलेगा जिम्मेदारी
देखने में तो बहुत ही बड़ा लग रहा है,देखने में तो बहुत ही बड़ा लग रहा है,देखने में तो बहुत ही बड़ा लग रहा है
ये इसका बेट ज्यादा ह ऊपर य लगभग सात से आठ किलो होगा स,ये इसका बेट ज्यादा ह ऊपर य लगभग सात से आठ किलो होगा स,ये इसका बेट ज्यादा ह ऊपर यह लगभग सात से आठ किलो होगा
तो इससे बहुत छोटा था साढ़े पांच किलो निकला था पांच किलो पाँच सौ ग्राम,तो इससे बहुत छोटा था साढ़े पांच किलो निकला था पांच किलो पाँच सौ ग्राम,इससे बहुत छोटा था साढ़े पांच किलो निकला था पांच किलो पांच सौ ग्राम
अगर तीस रुपये प्रति किलो न्यूनतम बिक जाता है तो ये कंद देख लीजिए कि डेढ़ सौ रुपये का एक कंद हो गया,अगर तीस रुपये प्रति किलो न्यूनतम बिक जाता है तो ये कंद देख लीजिए कि डेढ़ सौ रुपये का एक कंद हो गया,अगर तीस रूपये प्रति किलो न्यूनतम बिक जाता है तो ये कंद देख लीजिए कि डेढ़ सौ रूपये का एक करोड़ हो गया
पंद्रह बीस दिन रखा जाएगा जब खुदाई करने के बाद तो अपने आप आछे उगरेंगीच,पंद्रह बीस दिन रखा जाएगा जब खुदाई करने के बाद तो अपने आप आछे उगरेंगीच,पंद्रह बीस दिन रखा जाएगा जब खुदाई करने के बाद तो अपने आप आछे उगरेंगी
समय ये कंद जो है,समय ये कंद जो है,समय ये कदम जो है
किसान भाई इसको जरा उठा लीजिए एक बार देखे हमारे किसान भाइयों कितना बड़ा कंद निकला हुआ है,किसान भाई इसको जरा उठा लीजिए एक बार देखे हमारे किसान भाइयों कितना बड़ा कंद निकला हुआ है,किसान भाई इसको जरा उठा लीजिए एक बार देखे हमारे किसान भाईयों कितना बड़ा कंद निकला हुआ है
किसान भाइयों उत्तम चैनल के माध्यम से जीमीकंद सूरन ओल की खेती के बारे में जानकारी दी जा रही है,किसान भाइयों उत्तम चैनल के माध्यम से जीमीकंद सूरन ओल की खेती के बारे में जानकारी दी जा रही है,किसान भाइयों उत्तम चैनल के माध्यम से जीमीकंद सूरन ओल की खेती के बारे में जानकारी दी जा रही है
जैसे हम ये निकालेंगे न,जैसे हम ये निकालेंगे न,जैसे हम ये निकालेंगे
