Ourmodel,Hypothesis,Predictions
अब सितंबर से नवंबर तक तो बोआई कर सकते हैं,अब सितंबर से नवंबर तक तो बोआई कर सकते हैं,आप सितंबर से नवंबर तक तो वो आई कर सकते हैं
तो यह समय यानी मध्य अक्टूबर से नवंबर तक यानी नवंबर के पहले वीक तक फर्स्ट वीक के बाद यदि आप नवमबर के फर्स्ट वीक बाद बुआई करेंगे,तो यह समय यानी मध्य अक्टूबर से नवंबर तक यानी नवंबर के पहले वीक तक फर्स्ट वीक के बाद यदि आप नवमबर के फर्स्ट वीक बाद बुआई करेंगे,तो यह समय यानि मध्य अक्टूबर से नवंबर तक यानि नवंबर के पहले वीक तक फर्स्ट वीक के बाद यदि आप नवंबर के फर्स्ट वीक बाद बुआई करेंगे
तो फिर प्यादाबार उतनी अच्छी नहीं मिलेगी,तो फिर प्यादाबार उतनी अच्छी नहीं मिलेगी,तो फिर ज़्यादा बार उतनी अच्छी नहीं मिलेगी
तोइसलि किसी भी वैराइटी का अच्छा उत्पादन निकालने के लिए दोस्तों आप समय में फसलों की बुआई करें लेट होने से फिर आगे चल के गर्म हवाएँं चलने,तोइसलि किसी भी वैराइटी का अच्छा उत्पादन निकालने के लिए दोस्तों आप समय में फसलों की बुआई करें लेट होने से फिर आगे चल के गर्म हवाएँं चलने,तो इसलिए किसी भी वैरायटी का अच्छा उत्पादन निकालने के लिए दोस्तों आप समय में फसलों की बुआई करें लेट होने से फिर आगे चल के गर्म हवाएँ चलने
लगती है,लगती है,लगती है
दाना उतना अच्छा भराब नहीं ल,दाना उतना अच्छा भराब नहीं ल,दाना उतना अच्छा भरा नहीं लाया
ो सौ छयसठ जो वैराइटी पच्चीस से सौ तीस दिन में तैयार होती है या,ो सौ छयसठ जो वैराइटी पच्चीस से सौ तीस दिन में तैयार होती है या,वो सौ छः साठ जो वैराइटी पच्चीस से सौ तीस दिन में तैयार होती है या
और जो पौधे की ऊंचाई है,और जो पौधे की ऊंचाई है,और जो पौधे की ऊँचाई है
सभी भूमि पर इसका उत्पादन अच्छा देखने के लिए मिलता है,सभी भूमि पर इसका उत्पादन अच्छा देखने के लिए मिलता है,सभी भूमि पर इसका उत्पादन अच्छा देखने के लिए मिलता है
और एक एकड़ में आपको एक किलोग्राम सीट्स की रिक्वायरमेंट पड़ेगी इसके अलावा कहीं कहीं पर एक समस्या आती है,और एक एकड़ में आपको एक किलोग्राम सीट्स की रिक्वायरमेंट पड़ेगी इसके अलावा कहीं कहीं पर एक समस्या आती है,और एक एकड़ में आपको एक किलोग्राम सीट्स की रिक्वायरमेंट पड़ेगी इसके अलावा कहीं-कहीं पर एक समस्या आती है
तो छिटका विधि से भी आप बुआई कर सकतेहं,तो छिटका विधि से भी आप बुआई कर सकतेहं,तो छिटका विधि से भी आप वो आई कर सकते हैं
ोो छटका विधि से आप सर्सों की बुआई कर सकते ह,ोो छटका विधि से आप सर्सों की बुआई कर सकते ह,तो छटका विधि से आप सर्सों की बुआई कर सकते हो
उसे भजर्मनेशन अच्छा होता कोई दिक्कत की बात नहीं ह,उसे भजर्मनेशन अच्छा होता कोई दिक्कत की बात नहीं ह,उससे वो जर्मनेशन अच्छा होता है कोई दिक्कत की बात नहीं है
एक किलोग्राम सीट्स की कीमत सजाम सूरत छः हजार,एक किलोग्राम सीट्स की कीमत सजाम सूरत छः हजार,एक किलोग्राम सीट्स की कीमत सजाम सूरत छ: हजार
नौ सौ नब्बे रुपे के आसपास कीमत देखने के लिए मिलती है,नौ सौ नब्बे रुपे के आसपास कीमत देखने के लिए मिलती है,नौ सौ नब्बे रुपये के आसपास कीमत देखने के लिए मिलती है
गभग अब कीमतें काम और ज्यादा भी हो सकती है,गभग अब कीमतें काम और ज्यादा भी हो सकती है,गभग अब कीमतें कम और ज़्यादा भी हो सकती है
अब एक साल बाद यदि आप इस वेराइटी की जानकारी है,अब एक साल बाद यदि आप इस वेराइटी की जानकारी है,अब एक साल बाद यदि आप इस वेरायटी की जानकारी है
तो इसलिए कीमतों को लेकर कमेंट न करें कीमतें आपके एरिया में कितनी की कीमत चल रही है,तो इसलिए कीमतों को लेकर कमेंट न करें कीमतें आपके एरिया में कितनी की कीमत चल रही है,तो इसलिए कीमतों को लेकर कमेंट ना करें कीमतें आपके एरिया में कितनी की कीमत चल रही है
वो कमेंट्स में जरूर लिखें ताकि अन्य किसान भाइयों की भी हेल्प हु सके मदद हो है,वो कमेंट्स में जरूर लिखें ताकि अन्य किसान भाइयों की भी हेल्प हु सके मदद हो है,वो कमेंट्स में ज़रूर लिखें ताकि अन्य किसान भाइयों की भी हेल्प हो सके मदद हो
प्रोडक्शन एक एकड़ में श्रीराम,प्रोडक्शन एक एकड़ में श्रीराम,प्रोडक्शन एक एकड़ में श्री राम
ो बारह से तेरह कविंटल पैदावार आप एक एकड़ में निकाल सकते हैं,ो बारह से तेरह कविंटल पैदावार आप एक एकड़ में निकाल सकते हैं,तो बारह से तेरह कॉविंटल पैदावार आप एक एकड़ में निकाल सकते हैं
अब जो पैदावार है,अब जो पैदावार है,अब जो पैदावार है
दोस्तों माइक्रो न्यूट्रिशियन है,दोस्तों माइक्रो न्यूट्रिशियन है,तो माइक्रो न्यूट्रिशियन है
क्योंकि सर्सों एक तिलाहनी फसल है,क्योंकि सर्सों एक तिलाहनी फसल है,क्योंकि सरसों एक तिलाहनी फसल है
औ तलहानी फसलों पर चाहो दलहानी फसल हो या फिर तलहानी फसल सल्फर पोषक तत्व की पूर्ति यदि आप करते हैं,औ तलहानी फसलों पर चाहो दलहानी फसल हो या फिर तलहानी फसल सल्फर पोषक तत्व की पूर्ति यदि आप करते हैं,और तलहानी फ़सलों पर चाहो दलहानी फ़सल हो या फिर तलहानी फ़सल सल्फ़र पोषक तत्व की पूर्ति यदि आप करते हैं
दूसरी बात उत्पादन में चार चाद लग ह,दूसरी बात उत्पादन में चार चाद लग ह,दूसरी बात उत्पादन में चार-चार लगेंगे
तो बुआई के समयय या फिर पहली खाद पर जरूर आप सल्फर का प्रयोग करें अब सल्फर खाद भी है,तो बुआई के समयय या फिर पहली खाद पर जरूर आप सल्फर का प्रयोग करें अब सल्फर खाद भी है,तो बुआई के समय या फिर पहली खाद पर ज़रूर आप सल्फ़र का प्रयोग करें अब सल्फ़र खाद भी है
और यह इंसेक्टीसाइड भी है,और यह इंसेक्टीसाइड भी है,और ये इंसेक्टीसाइड भी है
इस वीडियो के माध्यम से हमने सोलह सौ छासठ की संपूर्ण जानकारी साझा की लेकिन इसकी जो है,इस वीडियो के माध्यम से हमने सोलह सौ छासठ की संपूर्ण जानकारी साझा की लेकिन इसकी जो है,इस वीडियो के माध्यम से हमने सोलह सौ छासठ की संपूर्ण जानकारी साझा की लेकिन इसकी जो है
त अच्छे फोटा देखने के लि है,त अच्छे फोटा देखने के लि है,अच्छा फोटा देखने के लिए
यानी ज्यादा से ज्यादा पौधा शाखाओं को मतलब निकालता है,यानी ज्यादा से ज्यादा पौधा शाखाओं को मतलब निकालता है,यानी ज़्यादा से ज़्यादा पौधा शाखाओं को मतलब निकालता है
ज्यादा सेज्यादा डालियों की संख्या देखने के लिए मिलती है,ज्यादा सेज्यादा डालियों की संख्या देखने के लिए मिलती है,ज़्यादा से ज़्यादा दालियों की संख्या देखने के लिए मिलती है
तो ये कोई प्रोमोशन वीडियो नहीं थी कमेंट्स आ रहे थे,तो ये कोई प्रोमोशन वीडियो नहीं थी कमेंट्स आ रहे थे,तो ये कोई प्रमोशन वीडियो नहीं थी कमेंट्स आ रहे थे
तो इसीलिए इस वैराइटी का उत्पादन भी काफी किसान भाई अच्छा निकाल रहे हैं,तो इसीलिए इस वैराइटी का उत्पादन भी काफी किसान भाई अच्छा निकाल रहे हैं,तो इसीलिए इस वैराइटी का उत्पादन भी काफ़ी किसान भाई अच्छा निकाल रहे हैं
अब सर्सों की खेती से लेकर यदि आपके मन में कोई डाउट्स है,अब सर्सों की खेती से लेकर यदि आपके मन में कोई डाउट्स है,आप सरसों की खेती से लेकर यदि आपके मन में कोई डाउट्स है
तो कमेंट सेक्शन खाली है,तो कमेंट सेक्शन खाली है,तो कमेंट सेक्शन ख़ाली है
आप कमेंट्स कर सकते हैं,आप कमेंट्स कर सकते हैं,आप कमेंट्स कर सकते हो
वीडियो की जानकारी ह,वीडियो की जानकारी ह,वीडियो की जानकारी
ुचती रा तो चैनल को सब्स्क्राइब कर लीजिए चलिए इस वीडियो को यही समाप्त करते हैं,ुचती रा तो चैनल को सब्स्क्राइब कर लीजिए चलिए इस वीडियो को यही समाप्त करते हैं,कुछ इतना रात तो चैनल को सब्सक्राइब कर लीजिए चलिए इस वीडियो को यही समाप्त करते हैं
जब आप लोग केले की खेती करते हैं तो आप लोगों को एक विशेष समस्या देखने को मिली होगी वह होता है जो आपके केले की पत्तियों के,जब आप लोग केले की खेती करते हैं तो आप लोगों को एक विशेष समस्या देखने को मिली होगी वह होता है जो आपके केले की पत्तियों के,जब आप लोग केले की खेती करते हैं तो आप लोगों को एक विशेष समस्या देखने को मिली होगी वह होता है जो आपके केले की पत्तियों के
किनारे होते हैं,किनारे होते हैं,किनारे होते हैं
वहां पर यह सूखते जाे हैं जले हुए दिखते हैं तो यह जो समस्या आप लोगों के केले के पत्ते में आती है यह किस कारण से आती,वहां पर यह सूखते जाे हैं जले हुए दिखते हैं तो यह जो समस्या आप लोगों के केले के पत्ते में आती है यह किस कारण से आती,वहाँ पर यह सूखते गए हैं जले हुए दिखते हैं तो यह जो समस्या आप लोगों के केले के पत्ते में आती है यह किस कारण से आती है
है इसका निदान आप लोग कैसे कर सकते हैं और आप लोग यह समस्या आए ही ना इसे कैसे बचसकते हैं त यह सभी चीजें आज की इस,है इसका निदान आप लोग कैसे कर सकते हैं और आप लोग यह समस्या आए ही ना इसे कैसे बचसकते हैं त यह सभी चीजें आज की इस,है इसका निदान आप लोग कैसे कर सकते हैं और आप लोग यह समस्या आई ही ना इससे कैसे बच सकते हैं तो यह सभी चीज़ें आज की इस
वीडियो में हम आप लोगों को बताएंगे,वीडियो में हम आप लोगों को बताएंगे,वीडियो में हम आप लोगों को बताएंगे
नमस्कार मै हू देव मौर्या और आप लोग देख रहे हैं स्मार्ट किसान यूट्यूब चैनल अगर अभी तक आप लोग स्मार्ट किसान यूट्यूब चैनल को सबस्क्राइब नहीं किए,नमस्कार मै हू देव मौर्या और आप लोग देख रहे हैं स्मार्ट किसान यूट्यूब चैनल अगर अभी तक आप लोग स्मार्ट किसान यूट्यूब चैनल को सबस्क्राइब नहीं किए,नमस्कार मैं हूँ देव मौर्य और आप लोग देख रहे हैं स्मार्ट किसान यूट्यूब चैनल अगर अभी तक आप लोग स्मार्ट किसान यूट्यूब चैनल को सबस्क्राइप नहीं किए
हैं तो सबस्क्राइब करके बेल्का आइकन दवा दीजिए जिससे आप लोगों को खेतीबाड़ी से संबंधीत सभी जानकारियां समय समय प मिलती रहे,हैं तो सबस्क्राइब करके बेल्का आइकन दवा दीजिए जिससे आप लोगों को खेतीबाड़ी से संबंधीत सभी जानकारियां समय समय प मिलती रहे,हैं तो सब स्क्राइप करके बिल्का आइकन दवा दीजिए जिससे आप लोगों को खेती-बाड़ी से संबंधीत सभी जानकारियाँ समय-समय पर मिलती रहें
त यह समस्या सामान्यतया आप लोगों को बरसात में देखने को मिल सकती है लेखिन अब बरसात में ही क्यों देखने को मिलेगी और क्या कारण है कि,त यह समस्या सामान्यतया आप लोगों को बरसात में देखने को मिल सकती है लेखिन अब बरसात में ही क्यों देखने को मिलेगी और क्या कारण है कि,तो यह समस्या सामान्यतः आप लोगों को बरसात में देखने को मिल सकती है लेखिन अब बरसात में ही क्यों देखने को मिलेगी और क्या कारण है कि
पोटास गलकर के नीचे चला जाता है क्यों नहीं और खादे ऐसा हो जाती है देखिए जो हमारा पोटॉस होता है यह पानी में बहुत ही ज्यादा घुलनशील,पोटास गलकर के नीचे चला जाता है क्यों नहीं और खादे ऐसा हो जाती है देखिए जो हमारा पोटॉस होता है यह पानी में बहुत ही ज्यादा घुलनशील,पोटोस गल कर के नीचे चला जाता है क्यों नहीं और खादें ऐसा हो जाती है देखिए जो हमारा पोटोस होता है यह पानी में बहुत ही ज़्यादा घुलनशील
होता है,होता है,होता है
ऐसे में यह घुल जाता है और नीचे चला जाता है अगर आपकी मिट्टी बलुई हुई तो यह समस्या आप लोगों को और भी ज्यादा देखने को मिल,ऐसे में यह घुल जाता है और नीचे चला जाता है अगर आपकी मिट्टी बलुई हुई तो यह समस्या आप लोगों को और भी ज्यादा देखने को मिल,ऐसे में यह घुल जाता है और नीचे चला जाता है अगर आपकी मिट्टी बलूई हुई तो यह समस्या आप लोगों को और भी ज़्यादा देखने को मिली
सकती है अपने खेतों में वहीं पर अगर आपकी मिट्टी जो दोमट है या काली है तो ऐसे में आप लोगों को य समस्या कम देखने को मिलेगी,सकती है अपने खेतों में वहीं पर अगर आपकी मिट्टी जो दोमट है या काली है तो ऐसे में आप लोगों को य समस्या कम देखने को मिलेगी,सकती है अपनी खेतों में वहीं पर अगर आपकी मिट्टी जो दोमट है या काली है तो ऐसे में आप लोगों को ये समस्या कम देखने को मिलेगी
तो अगर आप लोग इसकी खेती कर रहै हैं बलुई मिट्टी में या उस मिट्टी में बालुकां से ज्यादा है और यह समस्या देखने को मिल रही है,तो अगर आप लोग इसकी खेती कर रहै हैं बलुई मिट्टी में या उस मिट्टी में बालुकां से ज्यादा है और यह समस्या देखने को मिल रही है,तो अगर आप लोग इसकी खेती कर रहें बलुई मिट्टी में या उस मिट्टी में बलुकों से ज़्यादा है और यह समस्या देखने को मिल रही है
तो ऐसे में आप लोगों को जो पोटास की पूर्ति है ये करनी पड़ेगी तो बालोई मिट्टी है तो जो पोटास है इसे थोड़ी थोड़ी मात्रा में कई,तो ऐसे में आप लोगों को जो पोटास की पूर्ति है ये करनी पड़ेगी तो बालोई मिट्टी है तो जो पोटास है इसे थोड़ी थोड़ी मात्रा में कई,तो ऐसे में आप लोगों को जो पोटास की पूर्ति है ये करनी पड़ेगी तो बालोई मिट्टी है तो जो पोटास है इससे थोड़ी-थोड़ी मात्रा में कई
बार में देना उचित रहेगा और वहीं पर अन्य मिट्टी है तो आप लोग ो महीने में एक बार भी दे सकते हैं चल जाएगा,बार में देना उचित रहेगा और वहीं पर अन्य मिट्टी है तो आप लोग ो महीने में एक बार भी दे सकते हैं चल जाएगा,बार में देना उचित रहेगा और वहीं पर अन्य मिट्टी है तो आप लोग वो महीने में एक बार भी दे सकते हैं चल जाएगा
अब बात आती है कि अगर आपकी फसल में ऐसा लक्षण दिख रहे हैं तो उसको खत्म करने के लिए आप लोग क्या कर सकते हैं तो किसान,अब बात आती है कि अगर आपकी फसल में ऐसा लक्षण दिख रहे हैं तो उसको खत्म करने के लिए आप लोग क्या कर सकते हैं तो किसान,अब बात आती है कि अगर आपकी फसल में ऐसा लक्षण दिख रहे हैं तो उसको खत्म करने के लिए आप लोग क्या कर सकते हैं तो किसान
भाइयों आप लोकों को हम बता दें कि अगर आपकी केले की पौधे में ये समस्या आ गई है तो ऐसे में आप लोगों को पोटास देना होता,भाइयों आप लोकों को हम बता दें कि अगर आपकी केले की पौधे में ये समस्या आ गई है तो ऐसे में आप लोगों को पोटास देना होता,भाईयो आप लोगों को हम बता दें कि अगर आपकी केले के पौधे में ये समस्या आ गई है तो ऐसे में आप लोगों को पोटास देना होता
है आब पोटास कैसे देना होता है देखिए,है आब पोटास कैसे देना होता है देखिए,हाँ पोटास कैसे देना होता है देखिए
एक दशमलोग पांच एमल से दो एमल प्रति लीटर के हिसाब से मिलाकरके आप लोग स्प्रे कर सकते हैं ये जो चीजें हम यहां पर आप लोगों को,एक दशमलोग पांच एमल से दो एमल प्रति लीटर के हिसाब से मिलाकरके आप लोग स्प्रे कर सकते हैं ये जो चीजें हम यहां पर आप लोगों को,एक दशमलव पाँच एमल से दो एमल प्रति लीटर के हिसाब से मिला करके आप लोग स्प्रे कर सकते हैं ये जो चीज़ें हम यहाँ पर आप लोगों को
बताए हैं पोटास की कमी दूर करने के लिए अगर आप लोग यह चीजें कर देते हैं,बताए हैं पोटास की कमी दूर करने के लिए अगर आप लोग यह चीजें कर देते हैं,बताएं पोटास की कमी दूर करने के लिए अगर आप लोग यह चीज़ें कर देते हैं
तो जो आपके केले में ये समस्या है ये एकदम खत्म हो जाएगी और आपका जो उत्पादन है यह आप लोकों को बढ़ करके मिलेगा नहीं तो अगर,तो जो आपके केले में ये समस्या है ये एकदम खत्म हो जाएगी और आपका जो उत्पादन है यह आप लोकों को बढ़ करके मिलेगा नहीं तो अगर,तो जो आप के केले में ये समस्या है ये एक-दम ख़त्म हो जाएगी और आप का जो उत्पादन है ये आप लोगों को बढ़ कर के मिलेगा नहीं तो अगर
यह समस्या रहेगी तो ऐसी परिस्थिति में जो आपके पौधे है इनके पत्ते सूखते चले जाएंगे और आपका जो उत्पादन है यह कम हो सके,यह समस्या रहेगी तो ऐसी परिस्थिति में जो आपके पौधे है इनके पत्ते सूखते चले जाएंगे और आपका जो उत्पादन है यह कम हो सके,यह समस्या रहेगी तो ऐसी परिस्थिति में जो आपके पौधे हैं इनके पत्ते सूखते चले जाएंगे और आपका जो उत्पादन है यह कम हो सके
जिसमें आपका यह असर पड़ता है कि जो आपके फल होते हैं वह तेजी से लंबे और गूदेदार नहीं होते हैं क्योंकि जो पत्ता होता है केले का,जिसमें आपका यह असर पड़ता है कि जो आपके फल होते हैं वह तेजी से लंबे और गूदेदार नहीं होते हैं क्योंकि जो पत्ता होता है केले का,जिसमें आपका यह असर पड़ता है कि जो आपके फल होते हैं वह तेजी से लंबे और गोदेदार नहीं होते हैं क्योंकि जो पत्ता होता है केले का
यह बोजन उतना नहीं बना पाता है तो आप लोग जो चीजें बताई गई है इसको कीजें और हमें पूरी उम्मीद है कि यह आप लोगों को फायदा,यह बोजन उतना नहीं बना पाता है तो आप लोग जो चीजें बताई गई है इसको कीजें और हमें पूरी उम्मीद है कि यह आप लोगों को फायदा,यह भोजन उतना नहीं बना पाता है तो आप लोग जो चीज़ें बताई गई है इसको कीजिए और हमें पूरी उम्मीद है कि यह आप लोगों को फ़ायदा
देगा क्योंकि यही सारी चीजें हम आपने भी खेत में करते है और हमारे साथ जीिने भी किसान है व सबभी इी चीज का पालन करते है तो,देगा क्योंकि यही सारी चीजें हम आपने भी खेत में करते है और हमारे साथ जीिने भी किसान है व सबभी इी चीज का पालन करते है तो,देगा क्योंकि यही सारी चीज़ें हम अपने भी खेत में करते हैं और हमारे साथ जीने भी किसान हैं वो सब भी एक चीज़ का पालन करते हैं तो
आज की वीडियो यहीं तक थी आप लोग अपना प्यार बनाके रखे,आज की वीडियो यहीं तक थी आप लोग अपना प्यार बनाके रखे,आज की वीडियो यहीं तक थी आप लोग अपना प्यार बना के रखे
वीडियो आप लोगों को रेगुलर मिलती रहेगी लाइक शेयर और सब्स्क्राइब करना मद भूलिया हम मिलते हैं आप लोगों से एक नई वीडियो में तब तक लके लि,वीडियो आप लोगों को रेगुलर मिलती रहेगी लाइक शेयर और सब्स्क्राइब करना मद भूलिया हम मिलते हैं आप लोगों से एक नई वीडियो में तब तक लके लि,वीडियो आप लोगों को रेगुलर मिलती रहेगी लाइक शेयर और सब्सक्राइब करना मदद भूलिया हम मिलते हैं आप लोगों से एक नई वीडियो में तब तक लकके लिए
है,है,है
जय जवान जय किसा,जय जवान जय किसा,जय जवान जय कीशा
एक दो बार पाँच सौ दो भी लिया था,एक दो बार पाँच सौ दो भी लिया था,एक दो बार पाँच सौ दो भी लिया था
नमस्कार किसान साथियों मैर आम खिलाड़ी मेणाम आप सभी का हार्दिक स्वागत करता हू,नमस्कार किसान साथियों मैर आम खिलाड़ी मेणाम आप सभी का हार्दिक स्वागत करता हू,नमस्कार किसान साथियों मैं आम खिलाड़ी मैडम आप सभी का हार्दिक स्वागत करता हूँ
एक और नयए किसान साथे के मैं आसपास मैं पहुँच चुका हूँ जो कि लगातार अच्छी पैदावार अपने खेत में करते आ रहं,एक और नयए किसान साथे के मैं आसपास मैं पहुँच चुका हूँ जो कि लगातार अच्छी पैदावार अपने खेत में करते आ रहं,एक और नए किसान साथ ही के मैं आस-पास मैं पहुँच चुका हूँ जो कि लगातार अच्छी पैदावार अपने खेत में करते आ रहे हैं
तो दोनों वराइटी की पूरी जानकारी आपको देने वाले हैं,तो दोनों वराइटी की पूरी जानकारी आपको देने वाले हैं,तो दोनों व्हाइटी की पूरी जानकारी आपको देने वाले हैं
औरऔर किसान साथ से आपको मिलवाते हैं,औरऔर किसान साथ से आपको मिलवाते हैं,और और किसान शायद आपको मिलवाते हैं
तो वीडियो की शुरूआत में ये जरूर कहना चाहता हूँ वीडियो पसंद आा  वीडियो को लायक करें चैनल कोर ने तो चैनल को सब्स्क्राइब जरूर करें,तो वीडियो की शुरूआत में ये जरूर कहना चाहता हूँ वीडियो पसंद आा  वीडियो को लायक करें चैनल कोर ने तो चैनल को सब्स्क्राइब जरूर करें,तो वीडियो की शुरूआत में ये ज़रूर कहना चाहता हूँ वीडियो पसंद आया वीडियो को लायक करें चैनल कोर्ने तो चैनल को सब्सक्राइब ज़रूर करें
जीमेरा नाम जगदीश प्रसाद मेणा है ीगाँव रायमलपुरा है पोस्ट श्यामपुरा तहसील लालसोट डिस्ट्रिक दौसा जीरहने वाला हूं जी सर तो,जीमेरा नाम जगदीश प्रसाद मेणा है ीगाँव रायमलपुरा है पोस्ट श्यामपुरा तहसील लालसोट डिस्ट्रिक दौसा जीरहने वाला हूं जी सर तो,जी मेरा नाम जगदीश प्रसाद मेड़ा है जी गाँव रायमलपुरा है पोस्ट शामपुरा तहसील लाल सोड डिस्ट्रिक्ट दौसा जी रहने वाला हूँ जी सर तो
और इस बार मैंने अमरूद की भी खेती की,और इस बार मैंने अमरूद की भी खेती की,और इस बार मैंने अमरूद की भी खेती की
इके अलावा जैसे टमाटर है,इके अलावा जैसे टमाटर है,इसके अलावा जैसे टमाटर है
अमरूद है जी और आज कल तो ये बेडी वाले  बेर भी लगाने लगग जी और,अमरूद है जी और आज कल तो ये बेडी वाले  बेर भी लगाने लगग जी और,अमरूद है जी और आजकल तो ये बेडी वाले बेड भी लगाने लगेंगे जी और
तो सर अगर मैं आपसे पूछूँ जो जो गेहूँ आप बहुते आ रहे है स,तो सर अगर मैं आपसे पूछूँ जो जो गेहूँ आप बहुते आ रहे है स,तो सर अगर मैं आपसे पूछूँ जो जो गेहूं आप बहुत से आ रहे हैं सर
पाँच कैरी में किया दस कैरी में किया बाद में हमने कंटीन्यू एक हेक्टेयर पर लेगे तो इस टाइम पर हमको बहुत बडिया मुनाभा बिखरहा,पाँच कैरी में किया दस कैरी में किया बाद में हमने कंटीन्यू एक हेक्टेयर पर लेगे तो इस टाइम पर हमको बहुत बडिया मुनाभा बिखरहा,पाँच कैरी में किया दस कैरी में किया बाद में हम ने कंटिन्यू एक हैक्टेयर पर ले गए तो इस टाइम पर हम को बहुत बढ़िया मुनाभा बिख रहा
तो पिछले साल कितने लगाई थी सर आपने,तो पिछले साल कितने लगाई थी सर आपने,तो पिछले साल कितने लगाई थी सर आपने
बज चामुंडा और क्रांतितो सर अभी जैसे आपने आे आ मतलब ये चामुडा और क्रांति बो रकी तो आपने आदे आ आे आदेएकडं बोरकी,बज चामुंडा और क्रांतितो सर अभी जैसे आपने आे आ मतलब ये चामुडा और क्रांति बो रकी तो आपने आदे आ आे आदेएकडं बोरकी,अच्छा चामुंडा और क्रांति तो सर अभी जैसे आपने आये आये आये मतलब ये चामुंडा और क्रांति बो रखी है तो आपने आये आये आये आये एक्डम बो रखी
कितने दिन से माल की तोड़ाई कर रहे हो,कितने दिन से माल की तोड़ाई कर रहे हो,कितने दिन से माल की तोड़ाई कर रहे हो
