One_Shot_Input,One_Shot_Response,Hypothesis,Ground Truth,Response
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
अब तो",अब तो उस,तो अब जो,जी जी अब जो,तो अब जो
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
बाईस लाख",बाईस लाख,बाईस,बाईस,बाईस
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
सब मुझे अधिक दिनों के लिए बाहर जाना पड़ता है जो मैंने पौधा लगाया हुआ है उससे पहले तो मैं जितने दिन के लिए बाहर जाता हूँ उसके लिए तो पहले मैं उसको पानी डालना या खाद या कुछ भी डालना हो वो मैं करके",जब मुझे अधिक दिनों के लिए बाहर जाना पड़ता है जो मैंने पौधा लगाया हुआ है उससे पहले तो मैं जितने दिन के लिए बाहर जाता हूँ उसके लिए तो पहले मैं उसको पानी डालना या खाद या कुछ भी डालना हो वो मैं कर के,मैं आपका प्लांटेशन मार्च को हुआ अभी ज्यादा से ज्यादा देखा जाए तो,मे आपका प्लांटेशन मार्च को हुआ अभी ज्यादा से ज्यादा देखा जाए तो,"मैं आपका प्लांटेशन मार्च में हुआ था, अभी ज्यादा से ज्यादा देखा जाए तो"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
यही अभी तक ये सब चलता है रोज़ के काम में तो सब नहीं आते हैं लेकिन हाँ गर्मी में सुराही हो गई और दिया दिया तो रोज के काम में आता है",यहीं अभी तक ये सब चलता है रोज़ के काम में तो सब नहीं आते है लेकिन हाँ गर्मी में सुराही हो गई और दिया दिया तो रोज़ के काम में आता है,और इसके बाद सारा सिस्टम जो है दुकान से भी हम उहारा लग जाता है समय कम इसमें दे पाते हैं लेकिन अगली बार,और इसके बाद सारा सिस्टम जो है दुकान से भी हम मारा लग जाता है समय कम इसमें दे पाते हैं लेकिन अगली बार,और इसके बाद सारा सिस्टम जो है दुकान से भी हम उहारा लग जाता है। समय कम इसमें दे पाते हैं लेकिन अगली बार
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
जी हाँ बताइए आपको हमारे यहाँ से सब कुछ मिल जाएगा जी बताइए क्या चाहिए आपको",जी हाँ बताइए आपको हमारे यहाँ से सब कुछ मिल जाएगा जी बताइए क्या चाहिए आपको,एक कुंटल प्लस हम आपको तैयार करके फिर,एक कुंटल प्लस हम आपको तैयार करके फिर,एक कुंटल प्लस हम आपको तैयार करके फिर
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
तो समय के साथ साथ बहुत चीज़ें परिवर्तित हुई हैं बिजली के कई उपकरण और आते जा रहे हैं",तो समय के साथ साथ बहुत चीज़े परिवर्तित हुई हैं बिजली के कई उपकरण और आते जा रहे हैं,दो हजार चौबीस में आप आएंगे और देखेंगे कहेंगे क्यहा भीषड उत्पादन एक सिस्टम बदलेंगे,दो हजार चौबीस में आप आएंगे और देखेंगे कहेंगे क्या भीषण उत्पादन एक सिस्टम बदलेंगे,"दो हजार चौबीस में आप आएंगे और देखेंगे, कहेंगे कि यह भीषण उत्पादन एक सिस्टम बदलेगा।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
कच्चा केला भी हम खा सकते हैं इसके दौरान",कच्चा केला भी हम खा सकते हैं इसके दौरान,और जो आप केले का काम करते हैं,और जो आप केले का काम करते हैं,और जो आप केले का काम करते हैं
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
कच्चा केला भी हम खा सकते हैं इसके दौरान",कच्चा केला भी हम खा सकते हैं इसके दौरान,केला आपका बहुत बढ़िया सिस्टम है हमारे यहाँ दो लोग लाचेकर लगाए हुए है,केला आपका बहुत बढ़िया सिस्टम है हमारे हाथ दो लोग लाके लगाए हुए हैं,"केला आपका बहुत बढ़िया सिस्टम है, हमारे यहाँ दो लोग लाकर लगाए हुए हैं।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
और बेर जैसे फलदार",और बेर जैसे फलदार,अब आइये एक बार इनके जो फॉर्म हैं इनपे एक बार नजर घुमाते हैं यहां पर आप लोग देख सकते हैं कि ये जो बेर की खेती किए है,अब आइए एक बार इनके जो फॉर्म हैं इन पे एक बार नजर घुमाते हैं यहां पर आप लोग देख सकते हैं कि ये जो बैर की खेती किए हैं,"अब आइये एक बार इनके जो फॉर्म हैं, इनपर एक बार नजर घुमाते हैं। यहां पर आप लोग देख सकते हैं कि ये जो बेर की खेती की है।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
जैसे वो खेती करते हैं तो बहुत से बार मौसम परिवर्तन हो जाता है बारिश नहीं होती जिनसे कि उनकी खेती बुरी तरीके से प्रभावित होती है अगर बारिश नहीं होगी तो खेती हो नहीं पाएगी पानी नहीं हो पाएगा तो इस वजह से खेती नहीं हो पएगी बहुत से बार",जैसे वो खेती करते हैं तो बहुत से बार मौसम परिवर्तन हो जाता है बारिश नहीं होती जिन से की उन की खेती बुरी तरीके से प्रभावित होती है अगर बारिश नहीं होगी तो खेती हो नहीं पाएगी पानी नहीं हो पाएगा तो इस वजह से खेती नहीं होगी बहुत से बाहर,तो पहली साल में पूरा क्षेत्र में बेर का विकास हो नहीं पाता है तो,तो पहली साल में पूरा क्षेत्र में बेर का विकास हो नहीं पाता है,तो पहले साल में पूरा क्षेत्र में बेर का विकास हो नहीं पाता है तो
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
अच्छा फूल गोभी",अच्छा फूल गोभी,और कुछ एरिया में यहां पर आप लोगों को फूलगोभीभी देखने को मिल रही है और जो फूलगोभी की क्वालिटी है ये भी काफी बेहतरीन है यहां पर,और कुछ एरिया में यहां पर आप लोगों को फूलगोभी भी देखने को मिल रही है और जो फूलगोभी की क्वालिटी है ये भी काफी बेहतरीन है यहां पर,"और कुछ एरिया में यहां पर आप लोगों को फूलगोभी भी देखने को मिल रही है और जो फूलगोभी की क्वालिटी है, ये भी काफी बेहतरीन है यहां पर।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
तोड़े हो तो क उनका",थोड़ी से तो कम करो,डायरेक्ट बेर तोड़ते हुए दिखाया जा रहा है आप लोग देख सकते हैं जो बेर बड़ी हो गई है तोडने के लिए तैयार है,डायरेक्ट बेर तोड़ते हुए दिखाया जा रहा है आप लोग देख सकते हैं जो बेर बड़ी हो गई है तोड़ने के लिए तैयार है,"डायरेक्ट बेर तोड़ते हुए दिखाया जा रहा है। आप लोग देख सकते हैं जो बेर बड़ी हो गई हैं, तोड़ने के लिए तैयार हैं।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
और बेर जैसे फलदार",और बेर जैसे फलदार,यहां पर इस तरीके से बेर निकलकलके सामने आ रही हैं और इसके साथ ही साथ आप लोग देखेंगे इनके जो बेर का प्रोडक्शन है,यहां पर इस तरीके से बेर निकल कर सामने आ रही हैं और इसके साथ ही साथ आप लोग देखेंगे इनके जो बेर का प्रोडक्शन है,यहां पर इस तरीके से बेर निकलकर के सामने आ रही हैं और इसके साथ ही साथ आप लोग देखेंगे इनके जो बेर का प्रोडक्शन है
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
सड़ा हुआ किचली और अन्य प्रकार की बहुत सारी चीज़ें होती है जब पौधे को जड़े में डाल के रखना पड़ता है जिससे कि हम उसे उगाने में",सड़ा हुआ खिचड़ी और अन्य प्रकार के बहुत सारी चीज़ें होती है जो पौधे की जड़ों में डाल कर रखना चाहिए जिससे कि हम उसे उगाने में,यइस स्तर का है कि जो पौधे हैं ये पूरी तरीके से जमीन पकड़ लिए हुए हैं,ये इस स्तर का है कि जो पौधे हैं ये पूरी तरीके से जमीन पकड़ लिए हुए हैं,इस स्तर का है कि जो पौधे हैं ये पूरी तरह से जमीन पकड़ लिए हुए हैं।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
और जैसे टमाटर का बीज उगा सकते हैं बीजें उगा के ढेर सारे पौधे हो जाएंगे उसको पौधे को अपने",और जैसे टमाटर का बीज उगा सकते हैं बीज उगा के ढेर सारे पौधे हो जाएंगे उसको पौधे को अपने,और आगे अगर हम बढ़ें तो यहां पर जो आप लोग टमाटर देखे हुए हैं जिस तरीके से बेर में उत्पादन होता है,और आगे अगर हम बढ़ें तो यहां पर जो आप लोग टमाटर देखे हुए हैं जिस तरीके से बेर में उत्पादन होता है,और आगे अगर हम बढ़ें तो यहां पर जो आप लोग टमाटर देख रहे हैं जिस तरीके से बेर में उत्पादन होता है
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
अच्छा और ये टमाटर है जो हैं",अच्छा और यह टमाटर यह जो हैं,सेम उसी तरीके से यहां पर लतेदार जो टमाटर की खेती है ये की गई है और ो भी भीषण उत्पादन के साथ जो है,सेम उसी तरीके से यहां पर लतेदार जो टमाटर की खेती है ये की गई है और ओ भी भीषण उत्पादन के साथ जो है,"सेम उसी तरीके से यहां पर लटेदार जो टमाटर की खेती है, यह की गई है और वो भी भीषण उत्पादन के साथ जो है।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
बी खाद बीज और अन्य प्रयोग करके कृषि को",बी खाद बीज और अन्य प्रयोग करके कृषि को,और यहां पर आप लोग देख सकते हैं कि आधुनिक तरीके से जो बींस की खेती है ये की गई है,और यहां पर आप लोग देख सकते हैं की आधुनिक तरीके से जो बीन्स की खेती है ये की गई है,"और यहाँ पर आप लोग देख सकते हैं कि आधुनिक तरीके से जो बीन्स की खेती है, ये की गई है।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
इसके साथ ही मध्य प्रदेश में कुछ फसलों के दाम तो बेहतर तरीके से किसानों को मिल पाते हैं",इस के साथ ही मध्य प्रदेश में कुछ फ़सलों के दाम तो बेहतर तरीक़े से किसानों को मिल पाते हैं,ीमस की जो खेती है अभी ट्रेंड कर रही है इस वजह से मार्केट में जो इसका रेट होता है यह आप लोगों को बेहतर मिलता है,बींस की जो खेती है भी ट्रेंड कर रही है इस वजह से मार्केट में जो इसका रेट होता है यह आप लोगों को बेहतर मिलता है,"खीमस की जो खेती है, अभी ट्रेंड कर रही है। इस वजह से मार्केट में जो इसका रेट होता है, यह आप लोगों को बेहतर मिलता है।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
मिर्ति मिर्ती हरी मिर्च",मिर्ची मिर्ची हरी मिर्च,और वहीं पर बीच में आप लोगों को यहां पर शिमला मिर्च की फसल भी देखने को मिलती है,और वहीं पर बीच में आप लोगों को यहां पर शिमला मिर्च की फसल भी देखने को मिलती है,और वहीं पर बीच में आप लोगों को यहां पर शिमला मिर्च की फसल भी देखने को मिलती है।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
और कुछ इस तरीके से मैं अपने बगीचे में लगे फूलों और फलों का इस्तेमाल करता हूँ",और इस कुछ इस तरीके से मैं अपने बगीचे में लगे फूलों और फलों का इस्तेमाल करता हूँ,और यहां पर जो फूलगोबी का उत्पादन है आप तो देखी रहे हैं तो कुछ इस तरीकेे,और यहां पर जो फूलगोभी का उत्पादन है आप तो देखी रहे हैं तो कुछ इस तरीके से,और यहां पर जो फूलगोभी का उत्पादन है आप तो देख ही रहे हैं तो कुछ इस तरीके से
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
पानी को हम शुद्ध करने के लिए उसमें फिटकर डाल कर हम ज़्यादातर पानी को शुद्ध कर लेते हैं और पानी के लिए एक पानी की दवाई भी आती है",पानी को हम शुद्ध करने के लिए उसमें फिटकरी डालके हम ज़्यादातर पानी को शुद्ध कर लेते हैं और पानी के लिए एक पानी की दवाई भी आती है,इनके फॉर्म का मैनेजमेंट है जिसमें इन्होंने खरपतवार मुक्त समय पर खाद्य पानी दवाएं डाल करके बेहतरीन उत्पादन ले रहे हैं,इनके फॉर्म का मैनेजमेंट है जिसमें इन्होंने खरपतवार मुक्त समय पे खाद पानी दवाएं डाल करके बेहतरीन उत्पादन ले रहे हैं,"इनके फार्म का मैनेजमेंट है जिसमें इन्होंने खरपतवार मुक्त समय पर खाद, पानी, दवाएं डालकर बेहतरीन उत्पादन ले रहे हैं।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
तो गाँव में क्या होता है आप ज़्यादा खेती अगर",तो गाँव में क्या होता है आप ज़्यादा खेती अगर,और अगर आप लोग प्रतापगढ़ क्षेत्र के आसपास के किसान हैं तो हम आप लोगों से वेस्ट केरेंे,और अगर आप लोग प्रतापगढ़ क्षेत्र के आसपास के किसान हैं तो हम आप लोगों से रिक्वेस्ट करेंगे,और अगर आप लोग प्रतापगढ़ क्षेत्र के आसपास के किसान हैं तो हम आप लोगों से वेस्ट करेंगे
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
पैदावार अच्छी हो उन्नत किस्म मिल सके इसके साथ साथ ही किसान अपनी पैदावार की गुणवत्ता की जाँच करने के लिए बहुत से नवीनतमु आधुनिक उपकरण को अपनाता है जिससे कि वो अपनी खेत में गुणवत्ता को अपना",पैदावार अच्छी हो और उन्नति किस्म मिल सके इसके साथ ही किसान अपनी पैदावार की गुणवत्ता की जाँच करने के लिए बहुत सी नवीनतम आधुनिक उपकरण को अपनाता है जिससे कि वो अपने खेत में गुणवत्ता को अपना,कएक बार आप लोग इनके फार्म पे विजिट करें और इनसे जाने कि ये किस तरीके से इतना बेहतरीन उत्पादन लेकरके आ रहे हैं,कि आप एक बार आप लोग इनके फार्म पे विजिट करें और इनसे जानें कि ये किस तरीके से इतना बेहतरीन उत्पादन कैसे लेकर आ रहे हैं,एक बार आप लोग इनके फार्म पर विजिट करें और इनसे जानें कि ये किस तरीके से इतना बेहतरीन उत्पादन लेकर आ रहे हैं।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
नष्ट कर देते हैं जिससे व युका और मृद्द प्रदूषण होने लगता है",नष्ट कर देते हैं जिससे वायु का और मृदा प्रदूसण होने लगता है,कदो सौ टन अदक निकला है,सौ टन अदक निकला है,कड़ो सौ टन अदक निकला है
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
डिलीवरी चार्जज पचास रुपए है भया",डेलिवरी चार्ज तो पचास रुपए है भैया,एक तो पर यर जो है अदर की डिमांड जो रहती है वो पच्चीस से तीस टन बढ़ती रहती ह अच्छा अच् हर साल मार्केट में मांग ज्यादा है और पिछली बार क्या हो गया शुए तो पचास रुपये रेट था अ,एक तो करियर जो है अदरक की डिमांड जो रहती है पचीस से तीस टन बढ़ती रहती है अच्छा हर साल मार्केट में मांग ज्यादा है और पिछली बार क्या हो गया शुरू में तो पचास रुपये रेट था हा अदरक का पर,"एक तो पर यार जो है अदर की डिमांड जो रहती है वो पच्चीस से तीस टन बढ़ती रहती है। अच्छा, हर साल मार्केट में मांग ज्यादा है और पिछली बार क्या हो गया, सही तो पचास रुपए रेट था।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
पाँच तीन में फ़ेडरल बैंक में जमा हुआ है या नहीं और यदि हाँ तो दस हज़ार रुपये आठ नौ एक छः दो चार पाँच चार तीन दो",पाँच तीन में फ़ेडरल बैंक में जमा हुआ है या नहीं और यदि हाँ तो दस हज़ार रुपये आठ नौ एक छ दो चार पाँच चार तीन दो,तीन लाख दस हजार अभी तक हो गया तीन लाख दस हजार हो गया अभी ड्रिप का जो है तो हम एक साल में नहीं पकड़ सकते उसको पाँच साल में डिवाइड करना पड़ेगा हा एक साल का मकड लो ड्रिप का दस हजार रुपयएहा,तीना लाख दस हजर अभी तक हो गया या तीन लाख दस हजार हो गया अभी ड्रिप का जो है तो हम एक साल में नहीं पकड़ सकते उसको पांच साल में डिवाइड करना पड़ेगा हा एक साल का पकड़ लो ड्रिप का दस हजार रुपये हा,"तीन लाख दस हजार अभी तक हो गया। तीन लाख दस हजार हो गया अभी ड्रिप का जो है तो हम एक साल में नहीं पकड़ सकते, उसको पाँच साल में डिवाइड करना पड़ेगा। हाँ, एक साल का मकड़ लो ड्रिप का दस हजार रुपये।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
इक्कीस मे दो हजार आठ इकतीस जनवरी दो हज़ार छः चौदह फरवरी दो हज़ार एक चार अगस्त उन्नीस सौ अस्सी पाँच सेप्टेम्बर उन्नीस सौ पैंतीस",इक्कीस मेय दो हज़ार आठ इक्कतीस जनवरी दो हज़ार छः चौदह फरवरी दो हज़ार एक चार अगस्त उन्नीस सौ अस्सी पाँच सेप्टेम्बर उन्नीस सौ पैंतीस,तो इक्कीस के बाद वो फिर से अट्ठारह और वगैरह रुप ो गया था फिर आठ रुपए हो गया था आठ रुपए के बाद वो छः महीने में फिर बीस रुपये हो गया अ्छा उसके बाद वो चौबीस रुपये का चौबीस का हो,तो इक्कीस के बाद वो फिर से अट्ठारह और वगैरह रुपया हो गया था फिर आठ रुपये हो गया था और आठ रुपये के बाद वो छह महीने में फिर बीस रुपये हो गया अच्छा उसके बाद वो चौबीस रुपये का चौबीस का हो,"तो इक्कीस के बाद वो फिर से अठारह और वगैरह रूपों गया था फिर आठ रुपए हो गया था। आठ रुपए के बाद वो छह महीने में फिर बीस रुपये हो गया। अच्छा, उसके बाद वो चौबीस रुपये का चौबीस का हो।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
तो सर आप आइए हमारे सॉप पे सर और सर आप देख लीजिए अगर आपको पसंद आया तो अच्छी बात है सर उम्मीद करता हूँ पसंद आएगा सर",तो सर आप आइए हमारे सॉप पे सर और सर देख लीजिए अगर आपको पसंद आए तो अच्छी बात है सर उम्मीद करता हूँ पसंद आएगा सर,आपको इस वीडियो से ओवर ऑल क्या मिला ये मुझे कमेंट सेक्शन में आप मुझे जरूर बताइएगा और अभी सीजन आने वाला उसके पहले हमने आपको ये सब दिया तो कमेंट करना अनिवार्य है और अभी तक आपने सब्स्क्राइब नहीं किया तो सब्स्क्राइब जरूर कीजिएगा मिलते हैं नेक्स्ट वीडियो में तब तक करते रहिया मैंना क्योंकि वावर ह तो पावर है धन्यवाद,आपको इस वीडियो से ओवराल क्या मिला यह मुझे कमेंट सेक्शन में आप मुझे जरूर बताइएगा और अब इस सीजन आने वाला उसके पहले हमने आपको यह सब दिया तो कमेंट करना अनिवार्य है और अभी तक अपनी सब्सक्राइब नहीं किया तो सब्सक्राइब जरू कीजेगा मिलते हैं नेक्स्ट विडियो में तब तक करते रहिए मेहनत क्योंकि बावर तो पावर हैं धन्यवाद,"आपको इस वीडियो से ओवरऑल क्या मिला, यह मुझे कमेंट सेक्शन में जरूर बताइएगा। और अभी सीजन आने वाला है, उसके पहले हमने आपको यह सब दिया, तो कमेंट करना अनिवार्य है। और अगर आपने अभी तक सब्सक्राइब नहीं किया, तो सब्सक्राइब जरूर कीजिएगा। मिलते हैं अगले वीडियो में। तब तक करते रहिएगा, क्योंकि 'वावर' है तो 'पावर' है। धन्यवाद।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
नमस्ते",नमस्ते,नमस्ते,नमस्ते,नमस्ते
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
मुझे मै",मुझे मेरे,मै,मैं,मैं
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
सागर",सागर,को समुदर के,को समुद्र के,को समुद्र के
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
और हम बात करें कि हमारे",और हम बात करें कि हमारे,हमारे बात,हमारे वहाँ,हमारी बात
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
आलू है फलियाँ है बैंगन है टमाटर है मिर्ची है",आलू है फलियाँ हैं बैंगन है टमाटर है मिर्ची है,ज़्यादा से ज्यादाबैंगन होता है मिर्च होता है टमाटर रहता है,ज्यादा से ज्यादा बैंगन होता है मिर्च होता है टमाटर रहता है,"ज़्यादा से ज़्यादा बैंगन होता है, मिर्च होती है, टमाटर रहता है।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
टर से इ्छा वाली गाड़ी है क्या",सेल्फ स्टार्ट वाली गाड़ी है क्या,एक टैक्कर में,एक एकड में,एक टैकर में
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
अच्छा अच्छा ठीक है तो एक किलो टमाटर दो किलो बैंगन और तीन किलो फली करो",अच्छा अच्छा ठीक है तो एक किलो टमाटर दो किलो बैंगन और तीन किलो फली करो,लगभग तीन सौ क्ुंटल तक का बैंगन पैदा होता है वऔर टमाटर भी,लगभग तीन सौ क्विंटल तक का बैंगन पैदा होता है वो टमाटर भी,लगभग तीन सौ क्वंटल तक का बैंगन पैदा होता है और टमाटर भी
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
हाँ जैसे मिर्ची बहुत ज़्यादा थी इसमें",हाँ जैसे मिर्ची बहुत ज़्यादा थी इसमें,मिर्च मे इतना ही होता है,मिर्ची में इतना ही होता है,मिर्च में इतना ही होता है
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
फिर मैंने",फिर मैंने,फिर मे,फिर भी,फिर मैं
